Id,Label,timeset,modularity_class,indegree,outdegree,degree
1942,1942,,261,6,0,6
1943,1943,,261,211,0,211
1944,1944,,46,87,0,87
1945,1945,,1602,0,138,138
1946,1946,,1602,7,0,7
1947,1947,,1602,22,235,257
1948,1948,,1007,13,43,56
1949,1949,,261,0,21,21
1950,1950,,261,51,0,51
1951,1951,,46,0,11,11
1952,1952,,46,6,0,6
1953,1953,,46,11,0,11
1954,1954,,243,0,0,0
1955,1955,,244,0,0,0
1956,1956,,261,0,267,267
1957,1957,,1602,26,216,242
1958,1958,,261,2,208,210
1959,1959,,261,0,202,202
1960,1960,,261,7,0,7
1961,1961,,261,15,216,231
1962,1962,,46,64,0,64
1963,1963,,46,101,0,101
1964,1964,,245,0,0,0
1965,1965,,46,1,5,6
1966,1966,,246,0,0,0
1967,1967,,991,0,252,252
1968,1968,,46,0,56,56
1969,1969,,247,0,0,0
1970,1970,,261,0,210,210
1971,1971,,121,0,14,14
1972,1972,,261,21,0,21
1973,1973,,1602,49,0,49
1974,1974,,261,25,0,25
1975,1975,,261,5,244,249
1976,1976,,261,0,232,232
1977,1977,,1214,149,0,149
1978,1978,,46,1,0,1
1979,1979,,1502,1,96,97
1980,1980,,261,30,29,59
1981,1981,,261,49,0,49
1982,1982,,261,13,0,13
1983,1983,,1602,0,358,358
1984,1984,,1602,5,0,5
1985,1985,,261,41,0,41
1986,1986,,261,25,0,25
1987,1987,,261,39,0,39
1988,1988,,261,0,12,12
1989,1989,,1602,11,0,11
1990,1990,,261,7,0,7
1991,1991,,1602,497,0,497
1992,1992,,1602,50,0,50
1993,1993,,1502,81,0,81
1994,1994,,256,7,74,81
1995,1995,,46,11,0,11
1996,1996,,46,30,0,30
1997,1997,,1602,12,0,12
1998,1998,,46,0,50,50
1999,1999,,1602,0,70,70
2000,2000,,1602,5,0,5
2001,2001,,61,0,16,16
2002,2002,,248,0,0,0
2003,2003,,46,51,215,266
2004,2004,,158,211,0,211
2005,2005,,80,0,12,12
2006,2006,,46,0,212,212
2007,2007,,261,0,195,195
2008,2008,,261,1472,116,1588
2009,2009,,261,1522,0,1522
2010,2010,,261,0,195,195
2011,2011,,46,0,216,216
2012,2012,,1602,425,0,425
2013,2013,,249,0,0,0
2014,2014,,261,0,211,211
2015,2015,,1203,0,90,90
2016,2016,,1203,0,197,197
2017,2017,,261,0,195,195
2018,2018,,261,1589,0,1589
2019,2019,,46,346,0,346
2020,2020,,261,0,217,217
2021,2021,,1602,0,129,129
2022,2022,,1203,0,109,109
2023,2023,,1203,96,0,96
2024,2024,,261,2,24,26
2025,2025,,261,10,0,10
2026,2026,,46,0,217,217
2027,2027,,46,950,0,950
2028,2028,,250,0,0,0
2029,2029,,46,56,0,56
2030,2030,,261,0,216,216
2031,2031,,261,88,0,88
2032,2032,,261,171,0,171
2033,2033,,46,0,66,66
2034,2034,,1203,0,197,197
2035,2035,,261,0,135,135
2036,2036,,261,3,0,3
2037,2037,,261,0,105,105
2038,2038,,46,48,0,48
2039,2039,,251,0,1,1
2040,2040,,261,1739,0,1739
2041,2041,,1602,397,0,397
2042,2042,,1602,10,0,10
2043,2043,,1602,12,0,12
2044,2044,,46,108,0,108
2045,2045,,261,453,0,453
2046,2046,,261,0,56,56
2047,2047,,1602,0,212,212
2048,2048,,1985,341,0,341
2049,2049,,46,0,213,213
2050,2050,,1602,15,0,15
2051,2051,,46,24,0,24
2052,2052,,1602,22,0,22
2053,2053,,252,0,0,0
2054,2054,,261,12,0,12
2055,2055,,158,671,4111,4782
2056,2056,,261,8,21,29
2057,2057,,1602,0,108,108
2058,2058,,253,0,0,0
2059,2059,,261,0,216,216
2060,2060,,261,188,0,188
2061,2061,,261,671,0,671
2062,2062,,261,31,0,31
2063,2063,,254,0,0,0
2064,2064,,255,0,0,0
2065,2065,,261,0,211,211
2066,2066,,261,153,0,153
2067,2067,,256,148,0,148
2068,2068,,46,0,218,218
2069,2069,,261,0,213,213
2070,2070,,261,16,0,16
2071,2071,,46,0,215,215
2072,2072,,46,6,62,68
2073,2073,,261,0,178,178
2074,2074,,1602,0,201,201
2075,2075,,1602,58,0,58
2076,2076,,1602,0,49,49
2077,2077,,261,0,214,214
2078,2078,,1602,0,49,49
2079,2079,,46,0,213,213
2080,2080,,1203,0,212,212
2081,2081,,257,0,0,0
2082,2082,,261,358,212,570
2083,2083,,261,6,0,6
2084,2084,,261,135,0,135
2085,2085,,261,0,211,211
2086,2086,,261,14,0,14
2087,2087,,261,10,0,10
2088,2088,,261,6,0,6
2089,2089,,1203,0,213,213
2090,2090,,1203,0,212,212
2091,2091,,1602,0,56,56
2092,2092,,1602,0,20,20
2093,2093,,1602,0,211,211
2094,2094,,261,0,216,216
2095,2095,,261,62,0,62
2096,2096,,261,57,0,57
2097,2097,,46,0,138,138
2098,2098,,258,0,0,0
2099,2099,,1203,15,535,550
2100,2100,,1203,6,37,43
2101,2101,,261,0,216,216
2102,2102,,261,0,217,217
2103,2103,,261,14,0,14
2104,2104,,261,12,0,12
2105,2105,,46,0,211,211
2106,2106,,261,11,59,70
2107,2107,,46,34,0,34
2108,2108,,259,0,0,0
2109,2109,,260,0,0,0
2110,2110,,1602,0,72,72
2111,2111,,46,9,0,9
2112,2112,,1602,0,49,49
2113,2113,,46,0,212,212
2114,2114,,261,20,10,30
2115,2115,,1203,0,197,197
2116,2116,,261,0,214,214
2117,2117,,261,0,81,81
2118,2118,,46,0,61,61
2119,2119,,261,0,414,414
2120,2120,,261,842,0,842
2121,2121,,1602,0,152,152
2122,2122,,1602,51,0,51
2123,2123,,1203,39,243,282
2124,2124,,1203,0,212,212
2125,2125,,261,0,94,94
2126,2126,,261,0,218,218
2127,2127,,1602,0,230,230
2128,2128,,261,343,0,343
2129,2129,,46,0,138,138
2130,2130,,261,0,267,267
2131,2131,,261,0,195,195
2132,2132,,1602,0,49,49
2133,2133,,261,0,137,137
2134,2134,,46,0,212,212
2135,2135,,261,0,272,272
2136,2136,,1602,0,94,94
2137,2137,,46,0,21,21
2138,2138,,261,0,214,214
2139,2139,,46,0,212,212
2140,2140,,261,0,215,215
2141,2141,,1602,0,70,70
2142,2142,,261,0,216,216
2143,2143,,261,0,23,23
2144,2144,,261,0,133,133
2145,2145,,261,42,0,42
2146,2146,,46,12,0,12
2147,2147,,1502,47,0,47
2148,2148,,1502,54,0,54
2149,2149,,46,0,76,76
2150,2150,,46,216,0,216
2151,2151,,261,10,0,10
2152,2152,,262,0,0,0
2153,2153,,46,0,219,219
2154,2154,,1502,0,20,20
2155,2155,,1502,1382,0,1382
2156,2156,,46,0,138,138
2157,2157,,261,66,101,167
2158,2158,,261,12,0,12
2159,2159,,46,0,214,214
2160,2160,,263,0,0,0
2161,2161,,261,0,135,135
2162,2162,,264,0,0,0
2163,2163,,261,0,212,212
2164,2164,,1203,0,197,197
2165,2165,,265,0,0,0
2166,2166,,1203,0,197,197
2167,2167,,1203,0,11,11
2168,2168,,1602,0,138,138
2169,2169,,46,0,212,212
2170,2170,,261,104,0,104
2171,2171,,1203,0,212,212
2172,2172,,261,0,213,213
2173,2173,,1602,0,18,18
2174,2174,,1602,11,0,11
2175,2175,,1502,135,0,135
2176,2176,,261,0,212,212
2177,2177,,1602,0,98,98
2178,2178,,46,0,70,70
2179,2179,,1602,25,0,25
2180,2180,,1602,11,0,11
2181,2181,,1602,11,0,11
2182,2182,,266,0,0,0
2183,2183,,1203,12,501,513
2184,2184,,267,0,0,0
2185,2185,,1203,12,14,26
2186,2186,,1203,10,13,23
2187,2187,,1203,9,0,9
2188,2188,,1203,7,0,7
2189,2189,,1203,4,6,10
2190,2190,,1203,2,0,2
2191,2191,,1203,4,16,20
2192,2192,,1203,17,0,17
2193,2193,,1203,4,4,8
2194,2194,,1203,7,0,7
2195,2195,,1203,4,7,11
2196,2196,,1203,10,0,10
2197,2197,,1203,4,0,4
2198,2198,,1203,7,0,7
2199,2199,,1203,2,2,4
2200,2200,,427,2,146,148
2201,2201,,1602,12,0,12
2202,2202,,46,15,0,15
2203,2203,,1602,5,7,12
2204,2204,,38,21,0,21
2205,2205,,1203,0,105,105
2206,2206,,268,0,0,0
2207,2207,,1502,0,393,393
2208,2208,,269,0,0,0
2209,2209,,270,0,0,0
2210,2210,,271,0,0,0
2211,2211,,272,0,0,0
2212,2212,,273,0,0,0
2213,2213,,274,0,0,0
2214,2214,,1203,0,247,247
2215,2215,,275,0,0,0
2216,2216,,276,10,0,10
2217,2217,,277,0,38,38
2218,2218,,277,10,0,10
2219,2219,,277,24,0,24
2220,2220,,277,4,0,4
2221,2221,,278,0,14,14
2222,2222,,278,14,0,14
2223,2223,,280,0,5,5
2224,2224,,279,0,0,0
2225,2225,,280,2,0,2
2226,2226,,280,3,0,3
2227,2227,,807,0,25,25
2228,2228,,46,3,0,3
2229,2229,,1602,11,17,28
2230,2230,,1602,17,3,20
2231,2231,,1602,12,2,14
2232,2232,,807,8,35,43
2233,2233,,509,17,36,53
2234,2234,,1602,13,0,13
2235,2235,,1602,19,5,24
2236,2236,,281,0,0,0
2237,2237,,282,0,5,5
2238,2238,,282,5,0,5
2239,2239,,61,6,0,6
2240,2240,,46,2,0,2
2241,2241,,1952,10,10,20
2242,2242,,1952,10,11,21
2243,2243,,1952,39,39,78
2244,2244,,1952,39,40,79
2245,2245,,1974,9,11,20
2246,2246,,1974,9,9,18
2247,2247,,283,13,21,34
2248,2248,,283,31,23,54
2249,2249,,284,25,25,50
2250,2250,,284,25,25,50
2251,2251,,285,4,4,8
2252,2252,,285,4,4,8
2253,2253,,1974,0,29,29
2254,2254,,1974,26,0,26
2255,2255,,286,0,0,0
2256,2256,,287,0,0,0
2257,2257,,288,7,7,14
2258,2258,,288,7,7,14
2259,2259,,289,17,17,34
2260,2260,,289,17,17,34
2261,2261,,509,169,169,338
2262,2262,,509,169,172,341
2263,2263,,290,0,0,0
2264,2264,,291,0,0,0
2265,2265,,1985,0,174,174
2266,2266,,1985,7,0,7
2267,2267,,1214,25,25,50
2268,2268,,1214,25,60,85
2269,2269,,2064,0,2,2
2270,2270,,2064,208,0,208
2271,2271,,292,14,14,28
2272,2272,,292,14,14,28
2273,2273,,293,0,0,0
2274,2274,,294,0,0,0
2275,2275,,295,23,23,46
2276,2276,,295,23,23,46
2277,2277,,1952,14,16,30
2278,2278,,1952,14,23,37
2279,2279,,296,0,0,0
2280,2280,,297,62,62,124
2281,2281,,297,62,62,124
2282,2282,,298,180,180,360
2283,2283,,298,180,180,360
2284,2284,,299,6,6,12
2285,2285,,299,6,6,12
2286,2286,,1499,37,42,79
2287,2287,,1499,37,37,74
2288,2288,,300,16,16,32
2289,2289,,300,16,16,32
2290,2290,,301,0,0,0
2291,2291,,302,0,0,0
2292,2292,,1952,0,16,16
2293,2293,,1952,15,0,15
2294,2294,,1952,6,164,170
2295,2295,,1952,6,6,12
2296,2296,,303,10,10,20
2297,2297,,303,10,10,20
2298,2298,,1502,3,117,120
2299,2299,,1502,3,4,7
2300,2300,,1502,44,0,44
2301,2301,,1985,20,302,322
2302,2302,,1985,172,172,344
2303,2303,,304,0,0,0
2304,2304,,305,0,0,0
2305,2305,,306,211,211,422
2306,2306,,306,211,211,422
2307,2307,,307,0,0,0
2308,2308,,308,0,0,0
2309,2309,,1602,0,29,29
2310,2310,,1602,22,79,101
2311,2311,,309,12,12,24
2312,2312,,309,12,12,24
2313,2313,,310,0,0,0
2314,2314,,311,0,0,0
2315,2315,,312,3,3,6
2316,2316,,312,3,3,6
2317,2317,,1499,5,6,11
2318,2318,,1499,40,40,80
2319,2319,,283,10,10,20
2320,2320,,313,0,0,0
2321,2321,,314,0,0,0
2322,2322,,315,0,0,0
2323,2323,,316,0,0,0
2324,2324,,317,0,211,211
2325,2325,,317,211,0,211
2326,2326,,1952,31,31,62
2327,2327,,1952,31,32,63
2328,2328,,318,0,0,0
2329,2329,,319,0,0,0
2330,2330,,1952,0,1,1
2331,2331,,320,0,0,0
2332,2332,,321,0,0,0
2333,2333,,322,0,0,0
2334,2334,,323,1,1,2
2335,2335,,323,1,1,2
2336,2336,,324,6,6,12
2337,2337,,324,6,6,12
2338,2338,,1952,2,4,6
2339,2339,,1952,2,4,6
2340,2340,,1952,15,15,30
2341,2341,,1952,18,22,40
2342,2342,,325,0,0,0
2343,2343,,326,0,0,0
2344,2344,,1974,0,1,1
2345,2345,,327,0,0,0
2346,2346,,328,11,11,22
2347,2347,,328,11,11,22
2348,2348,,2048,5,6,11
2349,2349,,2048,5,32,37
2350,2350,,427,212,224,436
2351,2351,,427,211,211,422
2352,2352,,1952,17,174,191
2353,2353,,1952,174,18,192
2354,2354,,329,15,15,30
2355,2355,,329,15,15,30
2356,2356,,330,0,0,0
2357,2357,,331,0,0,0
2358,2358,,332,0,5,5
2359,2359,,332,5,0,5
2360,2360,,2064,0,207,207
2361,2361,,1952,203,203,406
2362,2362,,1952,203,210,413
2363,2363,,2110,7,8,15
2364,2364,,2110,7,7,14
2365,2365,,1952,0,8,8
2366,2366,,1952,14,0,14
2367,2367,,333,0,0,0
2368,2368,,334,0,0,0
2369,2369,,427,15,16,31
2370,2370,,427,15,15,30
2371,2371,,335,13,13,26
2372,2372,,335,13,13,26
2373,2373,,1952,1,175,176
2374,2374,,1952,51,0,51
2375,2375,,336,0,0,0
2376,2376,,337,0,0,0
2377,2377,,1952,11,11,22
2378,2378,,1952,11,16,27
2379,2379,,1952,17,18,35
2380,2380,,1952,17,19,36
2381,2381,,1502,6,7,13
2382,2382,,1502,6,6,12
2383,2383,,338,7,7,14
2384,2384,,338,7,7,14
2385,2385,,1952,7,6,13
2386,2386,,1952,6,6,12
2387,2387,,1998,1,1,2
2388,2388,,1998,1,10,11
2389,2389,,1952,3,3,6
2390,2390,,339,20,20,40
2391,2391,,339,20,20,40
2392,2392,,1952,4,3,7
2393,2393,,1952,3,5,8
2394,2394,,1214,22,22,44
2395,2395,,1214,22,48,70
2396,2396,,340,0,26,26
2397,2397,,340,26,0,26
2398,2398,,1296,0,3,3
2399,2399,,1296,3,0,3
2400,2400,,1952,0,10,10
2401,2401,,1952,10,0,10
2402,2402,,2048,0,62,62
2403,2403,,2048,12,0,12
2404,2404,,509,15,23,38
2405,2405,,509,15,15,30
2406,2406,,1952,1,11,12
2407,2407,,1952,1,1,2
2408,2408,,1952,9,0,9
2409,2409,,1952,14,14,28
2410,2410,,1952,14,18,32
2411,2411,,341,39,39,78
2412,2412,,341,39,39,78
2413,2413,,342,0,0,0
2414,2414,,1952,0,26,26
2415,2415,,1952,26,0,26
2416,2416,,343,93,3,96
2417,2417,,343,3,93,96
2418,2418,,1998,9,11,20
2419,2419,,1998,9,9,18
2420,2420,,1839,3,7,10
2421,2421,,1839,3,3,6
2422,2422,,1952,0,8,8
2423,2423,,1952,7,0,7
2424,2424,,1952,0,58,58
2425,2425,,1952,54,0,54
2426,2426,,2048,211,14,225
2427,2427,,2048,6,211,217
2428,2428,,1952,0,8,8
2429,2429,,344,0,0,0
2430,2430,,345,0,0,0
2431,2431,,1985,152,152,304
2432,2432,,346,6,6,12
2433,2433,,346,6,6,12
2434,2434,,347,0,0,0
2435,2435,,348,0,0,0
2436,2436,,349,0,0,0
2437,2437,,360,0,2,2
2438,2438,,350,8,8,16
2439,2439,,350,8,8,16
2440,2440,,1499,35,35,70
2441,2441,,351,21,21,42
2442,2442,,351,21,21,42
2443,2443,,1952,16,17,33
2444,2444,,1952,16,16,32
2445,2445,,352,0,211,211
2446,2446,,352,211,0,211
2447,2447,,1214,4,185,189
2448,2448,,1952,15,22,37
2449,2449,,1952,0,25,25
2450,2450,,353,192,23,215
2451,2451,,353,23,192,215
2452,2452,,354,0,0,0
2453,2453,,355,0,0,0
2454,2454,,356,0,0,0
2455,2455,,357,0,0,0
2456,2456,,1502,0,42,42
2457,2457,,1502,38,4,42
2458,2458,,358,3,3,6
2459,2459,,358,3,3,6
2460,2460,,359,9,9,18
2461,2461,,359,9,9,18
2462,2462,,1952,11,11,22
2463,2463,,2062,1,45,46
2464,2464,,2062,43,0,43
2465,2465,,1214,0,48,48
2466,2466,,1214,33,3,36
2467,2467,,360,3,0,3
2468,2468,,361,0,0,0
2469,2469,,362,0,0,0
2470,2470,,1952,0,26,26
2471,2471,,1952,2,0,2
2472,2472,,1952,0,10,10
2473,2473,,1203,0,38,38
2474,2474,,363,0,0,0
2475,2475,,427,0,144,144
2476,2476,,427,3236,0,3236
2477,2477,,2011,0,2,2
2478,2478,,1998,7,0,7
2479,2479,,364,0,0,0
2480,2480,,421,1049,0,1049
2481,2481,,427,0,102,102
2482,2482,,427,3154,0,3154
2483,2483,,2110,0,124,124
2484,2484,,427,341,0,341
2485,2485,,1203,168,0,168
2486,2486,,1203,1259,0,1259
2487,2487,,1203,192,0,192
2488,2488,,1203,100,0,100
2489,2489,,1203,136,0,136
2490,2490,,1203,1222,0,1222
2491,2491,,1203,961,0,961
2492,2492,,1203,1006,0,1006
2493,2493,,1203,156,0,156
2494,2494,,1203,586,0,586
2495,2495,,1203,426,0,426
2496,2496,,1203,72,0,72
2497,2497,,1203,92,0,92
2498,2498,,1203,114,0,114
2499,2499,,365,0,0,0
2500,2500,,366,0,0,0
2501,2501,,1985,0,85,85
2502,2502,,1985,97,0,97
2503,2503,,427,0,23,23
2504,2504,,1502,0,51,51
2505,2505,,1502,1975,0,1975
2506,2506,,427,8,0,8
2507,2507,,427,0,70,70
2508,2508,,427,0,33,33
2509,2509,,427,148,0,148
2510,2510,,1502,0,50,50
2511,2511,,427,0,207,207
2512,2512,,367,0,0,0
2513,2513,,427,22,0,22
2514,2514,,427,0,11,11
2515,2515,,427,80,0,80
2516,2516,,427,0,227,227
2517,2517,,427,2255,0,2255
2518,2518,,2110,254,0,254
2519,2519,,427,0,15,15
2520,2520,,427,574,0,574
2521,2521,,427,0,133,133
2522,2522,,427,0,49,49
2523,2523,,368,0,0,0
2524,2524,,369,0,0,0
2525,2525,,410,0,10,10
2526,2526,,410,38,0,38
2527,2527,,410,25,0,25
2528,2528,,1998,0,2,2
2529,2529,,1502,39,0,39
2530,2530,,427,0,402,402
2531,2531,,427,58,148,206
2532,2532,,421,0,43,43
2533,2533,,421,273,0,273
2534,2534,,1502,0,7,7
2535,2535,,1502,1,0,1
2536,2536,,370,0,0,0
2537,2537,,1203,6,0,6
2538,2538,,421,0,85,85
2539,2539,,427,0,314,314
2540,2540,,427,954,0,954
2541,2541,,427,0,44,44
2542,2542,,421,20,0,20
2543,2543,,1502,0,4,4
2544,2544,,807,0,15,15
2545,2545,,807,67,0,67
2546,2546,,371,0,0,0
2547,2547,,427,0,56,56
2548,2548,,372,0,0,0
2549,2549,,373,0,0,0
2550,2550,,1502,0,40,40
2551,2551,,374,0,0,0
2552,2552,,375,0,0,0
2553,2553,,1502,0,40,40
2554,2554,,427,0,4,4
2555,2555,,376,0,0,0
2556,2556,,427,258,0,258
2557,2557,,421,0,60,60
2558,2558,,427,0,241,241
2559,2559,,2110,0,12,12
2560,2560,,2110,86,0,86
2561,2561,,377,0,0,0
2562,2562,,378,0,0,0
2563,2563,,379,0,0,0
2564,2564,,1502,0,89,89
2565,2565,,2096,0,23,23
2566,2566,,2096,122,0,122
2567,2567,,1203,72,0,72
2568,2568,,1203,96,0,96
2569,2569,,1203,36,0,36
2570,2570,,380,0,0,0
2571,2571,,1203,104,0,104
2572,2572,,427,0,55,55
2573,2573,,1502,0,33,33
2574,2574,,427,1,24,25
2575,2575,,421,0,1,1
2576,2576,,381,0,0,0
2577,2577,,427,0,48,48
2578,2578,,427,127,0,127
2579,2579,,382,0,0,0
2580,2580,,427,0,63,63
2581,2581,,1502,0,17,17
2582,2582,,427,0,146,146
2583,2583,,427,0,98,98
2584,2584,,427,0,70,70
2585,2585,,408,31,0,31
2586,2586,,427,0,66,66
2587,2587,,427,0,330,330
2588,2588,,427,337,0,337
2589,2589,,427,0,99,99
2590,2590,,807,0,12,12
2591,2591,,383,0,0,0
2592,2592,,427,0,120,120
2593,2593,,427,1299,0,1299
2594,2594,,384,0,6,6
2595,2595,,384,6,0,6
2596,2596,,421,0,24,24
2597,2597,,1502,0,27,27
2598,2598,,807,17,0,17
2599,2599,,385,0,0,0
2600,2600,,427,0,53,53
2601,2601,,46,2,0,2
2602,2602,,1203,46,0,46
2603,2603,,404,0,25,25
2604,2604,,404,112,0,112
2605,2605,,427,0,224,224
2606,2606,,427,235,0,235
2607,2607,,427,88,0,88
2608,2608,,427,0,21,21
2609,2609,,1203,0,182,182
2610,2610,,1203,231,0,231
2611,2611,,421,0,41,41
2612,2612,,421,27,0,27
2613,2613,,1502,0,2,2
2614,2614,,386,0,0,0
2615,2615,,427,0,361,361
2616,2616,,1203,0,222,222
2617,2617,,1203,32,0,32
2618,2618,,1203,22,0,22
2619,2619,,427,0,15,15
2620,2620,,421,0,62,62
2621,2621,,427,0,422,422
2622,2622,,427,0,162,162
2623,2623,,427,48,0,48
2624,2624,,1203,0,243,243
2625,2625,,1502,0,41,41
2626,2626,,1502,0,68,68
2627,2627,,1502,0,78,78
2628,2628,,1502,0,46,46
2629,2629,,427,0,116,116
2630,2630,,1502,0,15,15
2631,2631,,427,0,16,16
2632,2632,,427,0,202,202
2633,2633,,427,1,41,42
2634,2634,,427,0,38,38
2635,2635,,387,0,0,0
2636,2636,,1998,87,0,87
2637,2637,,427,0,153,153
2638,2638,,388,0,0,0
2639,2639,,421,0,3,3
2640,2640,,427,0,84,84
2641,2641,,421,0,7,7
2642,2642,,389,0,0,0
2643,2643,,427,0,59,59
2644,2644,,427,0,201,201
2645,2645,,1502,0,29,29
2646,2646,,427,0,66,66
2647,2647,,390,0,0,0
2648,2648,,1502,0,139,139
2649,2649,,1502,0,89,89
2650,2650,,391,0,0,0
2651,2651,,392,0,0,0
2652,2652,,393,0,0,0
2653,2653,,394,0,0,0
2654,2654,,395,0,0,0
2655,2655,,427,0,103,103
2656,2656,,807,0,3,3
2657,2657,,396,0,0,0
2658,2658,,1203,0,173,173
2659,2659,,1502,0,46,46
2660,2660,,1203,0,267,267
2661,2661,,1203,0,4,4
2662,2662,,1203,0,68,68
2663,2663,,2072,0,266,266
2664,2664,,1203,0,131,131
2665,2665,,1203,0,6,6
2666,2666,,421,0,71,71
2667,2667,,421,228,0,228
2668,2668,,1203,0,252,252
2669,2669,,427,0,5,5
2670,2670,,427,0,62,62
2671,2671,,2110,0,178,178
2672,2672,,2110,259,0,259
2673,2673,,1203,0,118,118
2674,2674,,1203,0,239,239
2675,2675,,427,0,211,211
2676,2676,,1203,0,236,236
2677,2677,,1203,0,285,285
2678,2678,,427,0,21,21
2679,2679,,427,0,50,50
2680,2680,,807,0,50,50
2681,2681,,427,0,202,202
2682,2682,,1502,0,56,56
2683,2683,,1502,11,0,11
2684,2684,,427,0,13,13
2685,2685,,1985,0,27,27
2686,2686,,421,119,0,119
2687,2687,,1203,9,259,268
2688,2688,,427,0,114,114
2689,2689,,1502,0,56,56
2690,2690,,427,0,8,8
2691,2691,,1985,0,527,527
2692,2692,,427,0,196,196
2693,2693,,46,0,255,255
2694,2694,,46,5,0,5
2695,2695,,1502,0,55,55
2696,2696,,427,0,196,196
2697,2697,,427,0,1,1
2698,2698,,1203,0,184,184
2699,2699,,421,0,130,130
2700,2700,,427,0,20,20
2701,2701,,1502,0,8,8
2702,2702,,2072,0,218,218
2703,2703,,427,219,0,219
2704,2704,,2072,219,0,219
2705,2705,,2072,635,0,635
2706,2706,,421,70,0,70
2707,2707,,421,0,10,10
2708,2708,,1502,0,11,11
2709,2709,,397,0,0,0
2710,2710,,421,0,87,87
2711,2711,,2096,0,25,25
2712,2712,,2096,38,0,38
2713,2713,,427,194,0,194
2714,2714,,427,0,3,3
2715,2715,,427,0,128,128
2716,2716,,1985,0,6,6
2717,2717,,427,0,116,116
2718,2718,,427,0,271,271
2719,2719,,427,0,182,182
2720,2720,,427,458,0,458
2721,2721,,427,69,0,69
2722,2722,,427,0,1,1
2723,2723,,427,0,225,225
2724,2724,,427,0,55,55
2725,2725,,398,0,0,0
2726,2726,,427,0,100,100
2727,2727,,421,0,2,2
2728,2728,,427,0,13,13
2729,2729,,1985,0,416,416
2730,2730,,1998,0,3,3
2731,2731,,1998,2,0,2
2732,2732,,1998,0,313,313
2733,2733,,1998,361,0,361
2734,2734,,427,0,15,15
2735,2735,,1203,0,218,218
2736,2736,,427,0,124,124
2737,2737,,421,0,117,117
2738,2738,,1502,0,36,36
2739,2739,,404,0,49,49
2740,2740,,427,0,107,107
2741,2741,,427,0,128,128
2742,2742,,399,0,0,0
2743,2743,,427,0,122,122
2744,2744,,427,0,162,162
2745,2745,,404,12,0,12
2746,2746,,427,0,51,51
2747,2747,,807,0,147,147
2748,2748,,807,75,0,75
2749,2749,,400,0,0,0
2750,2750,,1203,0,204,204
2751,2751,,427,0,21,21
2752,2752,,401,0,0,0
2753,2753,,1602,0,21,21
2754,2754,,1502,0,91,91
2755,2755,,427,0,40,40
2756,2756,,402,0,0,0
2757,2757,,1502,0,6,6
2758,2758,,421,0,66,66
2759,2759,,427,0,20,20
2760,2760,,427,0,47,47
2761,2761,,427,0,115,115
2762,2762,,1998,0,96,96
2763,2763,,1998,34,0,34
2764,2764,,1203,0,106,106
2765,2765,,1203,0,216,216
2766,2766,,403,0,0,0
2767,2767,,1203,0,246,246
2768,2768,,1602,0,45,45
2769,2769,,427,0,157,157
2770,2770,,427,0,226,226
2771,2771,,427,0,1,1
2772,2772,,404,0,50,50
2773,2773,,427,0,133,133
2774,2774,,807,0,67,67
2775,2775,,427,0,9,9
2776,2776,,1203,0,190,190
2777,2777,,1502,0,89,89
2778,2778,,1998,0,18,18
2779,2779,,1998,2,0,2
2780,2780,,807,0,8,8
2781,2781,,405,0,0,0
2782,2782,,1203,0,222,222
2783,2783,,1203,0,208,208
2784,2784,,427,0,4,4
2785,2785,,427,0,260,260
2786,2786,,1203,0,231,231
2787,2787,,1203,0,267,267
2788,2788,,1203,0,37,37
2789,2789,,2072,0,144,144
2790,2790,,406,0,0,0
2791,2791,,427,0,211,211
2792,2792,,427,0,83,83
2793,2793,,427,0,152,152
2794,2794,,1502,0,17,17
2795,2795,,1502,0,4,4
2796,2796,,1502,0,41,41
2797,2797,,427,0,41,41
2798,2798,,1502,0,85,85
2799,2799,,2072,0,211,211
2800,2800,,421,0,89,89
2801,2801,,407,0,0,0
2802,2802,,408,0,31,31
2803,2803,,409,0,0,0
2804,2804,,427,1,17,18
2805,2805,,1502,0,20,20
2806,2806,,427,0,6,6
2807,2807,,1502,0,89,89
2808,2808,,427,0,162,162
2809,2809,,2072,0,545,545
2810,2810,,1502,0,89,89
2811,2811,,427,0,122,122
2812,2812,,427,0,171,171
2813,2813,,427,0,107,107
2814,2814,,427,0,17,17
2815,2815,,46,0,197,197
2816,2816,,46,96,0,96
2817,2817,,427,0,16,16
2818,2818,,427,0,108,108
2819,2819,,410,0,53,53
2820,2820,,427,0,15,15
2821,2821,,1502,0,79,79
2822,2822,,1502,0,75,75
2823,2823,,427,0,42,42
2824,2824,,421,0,155,155
2825,2825,,421,162,0,162
2826,2826,,807,0,9,9
2827,2827,,1502,0,65,65
2828,2828,,427,0,213,213
2829,2829,,1998,0,2,2
2830,2830,,1502,0,14,14
2831,2831,,427,0,26,26
2832,2832,,427,0,161,161
2833,2833,,1998,0,88,88
2834,2834,,421,0,33,33
2835,2835,,411,0,0,0
2836,2836,,2072,0,265,265
2837,2837,,427,0,151,151
2838,2838,,1203,0,1,1
2839,2839,,412,0,0,0
2840,2840,,413,0,0,0
2841,2841,,427,0,10,10
2842,2842,,414,0,0,0
2843,2843,,415,0,0,0
2844,2844,,416,0,0,0
2845,2845,,2110,0,388,388
2846,2846,,1502,0,14,14
2847,2847,,417,0,0,0
